datetime,new_ln,ln_rice,ln_soup,ln_main,ln_eater,workers,real-in-worker,biztrip,overtime,remote-work,temperature,rain,wind,humidity,discomfort_index,perceived-temperature,month,date,weekdays,season,near-holiday
2016-10-10,N,밥,쇠고기샤브국,오징어볶음,1180,2670,2350,216,443,0,14.4,0.0,0.8,69.9,57.933244,16.607727974065863,10,10,월,가을,0
2016-10-11,N,밥,시금치된장국,목살스테이크,1014,2670,2345,256,386,0,14.3,0.0,0.4,78.4,57.770888,17.0846945249693,10,11,화,가을,0
2016-10-12,N,산채비빔밥*강된장,팽이버섯국,생선커틀릿,951,2670,2355,251,0,0,15.6,0.0,0.7,69.9,59.735656,17.918390551998733,10,12,수,가을,0
2016-10-13,N,밥,떡국,마늘치킨,1051,2670,2342,262,612,0,15.2,0.0,0.3,79.1,59.203668,18.159822520253247,10,13,목,가을,0
2016-10-14,N,밥,건새우무국,등갈비김치찜,898,2670,2261,265,172,0,14.8,0.0,0.5,72.1,58.541792,17.393951064768483,10,14,금,가을,0
2016-10-17,N,밥,미역국,소불고기,1196,2670,2322,241,425,0,18.0,0.0,0.6,84.3,63.847359999999995,20.406210916641072,10,17,월,가을,0
2016-10-18,N,밥,꽃게탕,미트볼칠리조림,994,2670,2355,262,394,0,16.7,0.0,0.6,78.6,61.582138,19.12326405082076,10,18,화,가을,0
2016-10-19,N,밥,참치김치찌개,유린기,933,2670,2331,267,0,0,16.7,0.0,0.4,79.6,61.604468,19.398128387837033,10,19,수,가을,0
2016-10-20,N,밥,돈신탕(해장탕),꽁치김치말이,787,2670,2296,269,281,0,16.2,0.0,0.6,78.1,60.779378,18.62982294858218,10,20,목,가을,0
2016-10-21,N,짜장밥,계란국,사천식탕수육,760,2670,2162,280,62,0,16.5,0.0,1.1,70.3,61.095605,18.472814390869328,10,21,금,가을,0
2016-10-24,N,밥,된장찌개,제육볶음,1171,2670,2327,223,367,0,14.8,0.0,1.1,63.4,58.511168,16.731856603114263,10,24,월,가을,0
2016-10-25,N,밥,육개장,갈치구이,1028,2670,2338,259,345,0,14.9,3.5,0.7,82.6,58.741526,17.221186292790165,10,25,화,가을,0
2016-10-26,N,곤드레밥,배추된장국,데리야끼파닭,854,2670,2323,258,0,0,13.9,0.0,0.6,77.6,57.140736,16.35999387828472,10,26,수,가을,0
2016-10-27,N,밥,동태찌개,돈육장조림,807,2670,2304,272,240,0,14.2,0.0,0.9,70.6,57.631148,16.30154704567191,10,27,목,가을,0
2016-10-28,N,밥,버섯들깨탕,고등어조림,731,2670,2201,277,63,0,14.0,10.7,1.0,81.4,57.28184,16.002,10,28,금,가을,0
2016-10-31,N,밥,근대된장국,쇠고기숙주볶음,1224,2670,2313,223,255,0,7.9,0.7,0.5,80.9,47.457489,10.656946724470188,10,31,월,가을,0
2016-11-01,N,밥,알탕,닭갈비,1087,2689,2407,212,515,0,6.0,0.0,1.7,50.9,46.90476,7.061318578631319,11,1,화,가을,0
2016-11-02,N,콩나물밥,가쯔오장국,훈제오리/무쌈,1006,2689,2385,231,0,0,5.5,0.0,1.1,56.3,45.769635,7.207793411277709,11,2,수,가을,0
2016-11-03,N,밥,쇠고기무국,쭈꾸미볶음,864,2689,2334,283,408,0,7.7,0.0,0.7,73.1,47.656113000000005,10.04994248378773,11,3,목,가을,0
2016-11-04,N,밥,사골우거지탕,명태엿장조림,803,2689,2245,276,81,0,9.6,0.0,0.9,69.0,50.766760000000005,11.649236063669536,11,4,금,가을,0
2016-11-07,N,밥,오징어국,유자청제육볶음,1156,2689,2334,222,539,0,12.4,0.0,0.7,71.9,54.888744,14.731171081330984,11,7,월,가을,0
2016-11-08,N,밥,차돌박이찌개,순살양념치킨,986,2689,2379,250,503,0,11.1,0.0,1.5,54.8,53.476572,12.58271271665992,11,8,화,가을,0
2016-11-09,N,단호박영양밥,꽃게탕,고추잡채*꽃빵,920,2689,2364,267,0,0,5.8,0.0,1.1,46.9,46.984297999999995,7.515021256175663,11,9,수,가을,0
2016-11-10,N,밥,김치콩나물국,쇠고기장조림,795,2689,2349,267,385,0,9.2,0.0,0.9,64.3,50.413544,11.244687282625856,11,10,목,가을,0
2016-11-11,N,밥,아욱된장국,칠리탕수육,652,2689,2230,286,69,0,9.0,0.0,0.7,69.5,49.84395,11.344750393746503,11,11,금,가을,0
2016-11-14,N,밥,어묵국,소고기버섯볶음,1260,2689,2370,227,461,0,14.3,4.0,0.6,90.4,57.753728,16.754746760075577,11,14,월,가을,0
2016-11-15,N,밥,김치국,닭데리야끼조림,914,2689,2350,273,418,0,11.3,0.0,1.0,56.0,53.70972,13.2534,11,15,화,가을,0
2016-11-16,N,버섯영양밥,조랭이떡미역국,유산슬,888,2689,2379,250,0,0,6.7,0.0,0.5,61.0,47.05013,9.48529379572266,11,16,수,가을,0
2016-11-17,N,밥,설렁탕,해물김치전,882,2689,2292,263,411,0,9.1,0.0,0.7,61.9,50.395871,11.44435100220487,11,17,목,가을,0
2016-11-18,N,밥,콩비지찌개,순살깐풍기,730,2689,2183,287,57,0,9.8,25.0,0.5,81.6,50.486032,12.512063861653775,11,18,금,가을,0
2016-11-21,N,밥,시래기된장국,누룽지탕수육,1235,2689,2393,202,522,0,10.7,0.0,0.3,82.6,51.905018,13.891454469602294,11,21,월,가을,0
2016-11-22,N,밥,대구매운탕,쇠고기숙주볶음,1046,2689,2406,238,452,0,8.8,0.0,1.3,58.4,50.164608,10.370535684163585,11,22,화,가을,0
2016-11-23,N,밥,순두부탕,파닭,891,2689,2386,251,0,0,6.5,0.0,1.4,32.9,48.977415,7.880663762670427,11,23,수,가을,0
2016-11-24,N,밥,수제비국,짬뽕불고기,870,2689,2366,262,351,0,3.1,0.0,2.4,33.5,45.048615,3.3810210811007155,11,24,목,가을,0
2016-11-25,N,카레덮밥,맑은국,통감자오븐구이,720,2689,2210,279,68,0,3.2,0.0,0.8,50.3,43.292604,5.361880752532345,11,25,금,가을,0
2016-11-28,N,밥,쇠고기느타리국,오징어볶음,1246,2689,2356,219,397,0,3.9,0.0,0.8,61.5,43.039015,6.064746203878189,11,28,월,가을,0
2016-11-29,N,밥,근대국,제육볶음,900,2689,2387,218,388,0,3.7,0.0,1.0,56.0,43.34028,5.5166,11,29,화,가을,0
2016-11-30,N,나물비빔밥,가쯔오장국,치킨핑거*요거트D,1109,2689,2414,207,0,0,7.0,4.5,0.6,71.0,46.737300000000005,9.550506667392316,11,30,수,가을,0
2016-12-01,N,밥,콩나물국,모둠장조림,956,2705,2378,243,688,0,7.3,0.0,1.2,59.1,48.032857,8.930514367122536,12,1,목,겨울,0
2016-12-02,N,밥,떡국,양념찜닭,766,2705,2250,272,152,0,2.6,0.0,0.5,60.9,41.264866,5.4821462891685995,12,2,금,겨울,0
2016-12-05,N,밥,순두부찌개,훈제오리구이,1110,2705,2397,207,839,0,6.4,0.0,0.5,76.1,45.423396,9.192380563535776,12,5,월,겨울,0
2016-12-06,N,밥,홍합탕,삼겹살오븐구이,930,2705,2414,222,799,0,3.6,0.0,1.2,40.0,44.9216,5.12048806821416,12,6,화,겨울,0
2016-12-07,N,짜장밥,유부장국,해물누룽지탕,895,2705,2404,232,0,0,0.4,0.0,0.6,68.4,37.113664,3.037084117843062,12,7,수,겨울,0
2016-12-08,N,밥,아욱국,양념돼지갈비찜,787,2705,2367,262,587,0,3.2,0.0,0.7,70.4,41.055072,5.567915103161209,12,8,목,겨울,0
2016-12-09,N,밥,차돌박이된장찌개,삼치무조림,621,2705,2225,284,152,0,6.9,0.0,1.6,49.9,48.161969,8.099869644566057,12,9,금,겨울,0
2016-12-12,N,밥,콩나물김치국,돈육굴소스볶음,1069,2705,2410,193,633,0,3.7,0.0,0.5,54.9,43.457287,6.556161473853835,12,12,월,겨울,0
2016-12-13,N,밥,냉이된장찌개,코다리강정,770,2705,2414,226,511,0,6.2,0.0,0.7,64.0,46.09832,8.555933356912222,12,13,화,겨울,0
2016-12-14,N,소불고기덮밥,가쯔오장국,고구마튀김,904,2705,2376,247,0,0,2.7,0.0,1.3,48.1,42.894413,4.057043733156359,12,14,수,겨울,0
2016-12-15,N,밥,콩비지찌개,오리고추장볶음,850,2705,2373,234,229,0,-0.2,0.0,1.9,47.6,39.236952,0.30809903569839214,12,15,목,겨울,0
2016-12-16,N,밥,쇠고기샤브국,갈치구이,699,2705,2276,262,37,0,-1.2,0.0,1.1,35.8,39.783296,0.3463715418900883,12,16,금,겨울,0
2016-12-19,N,밥,배추된장국,짬뽕불고기,1215,2705,2384,217,197,0,5.9,11.0,0.5,86.6,43.753506,8.704191843224308,12,19,월,겨울,0
2016-12-20,N,밥,콩나물국,고추잡채*꽃빵,790,2705,2378,238,126,0,8.2,0.0,0.7,81.5,47.90367,10.547945526079566,12,20,화,겨울,0
2016-12-21,N,밥,된장찌개,마늘간장치킨,929,2705,2403,230,0,0,6.8,45.7,0.7,87.5,45.186,9.153537007662427,12,21,수,겨울,0
2016-12-22,N,밥,꽃게탕,쇠고기버섯볶음,524,2705,2345,242,32,0,11.5,11.0,2.8,65.1,53.717335,12.237383224645358,12,22,목,겨울,0
2016-12-23,N,밥,얼갈이국,떡갈비조림,560,2705,2119,243,7,0,4.1,0.0,1.8,49.4,44.561946,4.962908340403857,12,23,금,겨울,0
2016-12-26,N,밥,동태찌개,돈육간장불고기,1192,2705,2305,194,63,0,5.7,15.3,0.7,86.0,43.47198,8.057930314620389,12,26,월,겨울,0
2016-12-27,N,밥,열무된장국,닭갈비,823,2705,2342,236,51,0,3.7,1.0,2.2,47.8,44.212514,4.1850896650679985,12,27,화,겨울,0
2016-12-28,N,콩나물밥,가쯔오장국,미트볼케찹조림,767,2705,2314,225,0,0,-0.5,0.0,0.7,55.6,37.66898,1.8826925902016252,12,28,수,겨울,0
2016-12-29,N,밥,시래기국,오징어볶음*소면,711,2705,2262,201,42,0,-0.3,0.0,1.4,47.5,39.123425,0.8091341089115911,12,29,목,겨울,0
2016-12-30,N,밥,순두부찌개,수제돈까스,658,2705,2049,127,3,0,-1.9,0.0,0.5,51.6,36.411604,1.0884478063653655,12,30,금,겨울,0
2017-01-02,N,밥,사골떡국,쇠고기낙지볶음,1273,2697,2499,102,272,0,4.4,0.0,0.5,72.8,42.624768,7.239625682289894,1,2,월,겨울,0
2017-01-03,N,밥,홍합탕,매운동태찜,1041,2697,2478,158,259,0,2.5,0.0,0.4,68.4,40.2367,5.710311365869622,1,3,화,겨울,0
2017-01-04,N,곤드레밥,황태국,동그랑땡전,949,2697,2460,170,0,0,1.8,0.0,0.2,71.9,38.757558,6.001658809902703,1,4,수,겨울,0
2017-01-05,N,밥,육개장,굴비구이,1000,2697,2411,207,316,0,4.5,0.0,0.9,68.1,43.240555,6.491239105362563,1,5,목,겨울,0
2017-01-06,N,밥,된장찌개,레몬탕수육,830,2697,2284,224,74,0,5.7,0.0,1.2,60.5,45.679515,7.28293542705405,1,6,금,겨울,0
2017-01-09,N,밥,콩나물국,동파육,1322,2697,2410,166,445,0,4.7,0.0,1.7,57.4,44.569622,5.69224518983758,1,9,월,겨울,0
2017-01-10,N,밥,쇠고기미역국,주꾸미떡볶음,1186,2697,2428,199,412,0,0.8,0.0,1.1,55.8,39.410536,2.39455717454311,1,10,화,겨울,0
2017-01-11,N,비빔밥,팽이장국,생선까스,1039,2697,2417,223,0,0,-0.1,0.0,1.4,33.0,41.46733,1.0171202751986157,1,11,수,겨울,0
2017-01-12,N,밥,어묵국,매운닭찜,976,2697,2374,238,305,0,0.8,0.0,1.4,55.3,39.478076,1.9530580234902264,1,12,목,겨울,0
2017-01-13,N,밥,짬뽕국,미니함박조림,791,2697,2259,247,62,0,-0.2,0.0,2.0,44.9,39.628398,0.20354437006973072,1,13,금,겨울,0
2017-01-16,N,밥,얼갈이된장국,오징어볶음*소면,1273,2697,2378,196,432,0,-2.4,0.0,0.9,39.8,37.718952,-0.48722736764099417,1,16,월,겨울,0
2017-01-17,N,밥,순두부찌개,쇠고기숙주볶음,1035,2697,2407,215,380,0,-1.8,0.0,0.4,50.0,36.801,1.565409028231601,1,17,화,겨울,0
2017-01-18,N,밥,아욱국,훈제오리구이,863,2697,2398,240,0,0,1.2,0.0,0.9,49.4,40.794672000000006,3.1537116617521663,1,18,수,겨울,0
2017-01-19,N,밥,수제비국,유자청돈육볶음,866,2697,2368,236,334,0,-0.5,0.0,0.4,59.1,37.151155,2.818519037284956,1,19,목,겨울,0
2017-01-20,N,밥,닭개장,가자미카레튀김,709,2697,2223,267,61,0,-0.6,0.0,2.5,50.1,38.352106,-0.6936672147451879,1,20,금,겨울,0
2017-01-23,N,밥,냉이콩나물국,닭볶음,1152,2697,2387,202,396,0,-3.5,0.0,1.8,39.8,36.39453,-3.071043437500982,1,23,월,겨울,0
2017-01-24,N,밥,알탕,돈육간장불고기,974,2697,2416,218,273,0,-3.4,0.0,1.2,44.1,35.755294,-2.0876697945854694,1,24,화,겨울,0
2017-01-25,N,카레덮밥,맑은국,유린기,720,2697,2415,203,0,0,-3.1,0.0,0.5,49.0,35.27819,-0.08320512238216482,1,25,수,겨울,0
2017-01-26,N,밥,배추된장국,소갈비찜,844,2697,2211,117,28,0,-0.2,0.0,0.8,45.8,39.497916,1.9479628459953848,1,26,목,겨울,1
2017-01-31,N,밥,미역국,언양식불고기*양파채,1240,2697,2462,58,278,0,-1.1,0.0,0.6,50.9,37.575999,1.5567608111273232,1,31,화,겨울,0
2017-02-01,N,밥,시금치된장국,고추장불고기,1260,2632,2392,179,0,0,0.9,0.0,1.8,34.6,42.389486,1.580191802338662,2,1,수,겨울,0
2017-02-02,N,밥,굴김치두부국,스위트칠리미트볼,1005,2632,2370,217,427,0,0.6,0.0,1.1,37.9,41.591426,2.189738611277808,2,2,목,겨울,0
2017-02-03,N,밥,콩나물국,소고기낙지볶음,854,2632,2275,253,92,0,1.1,0.0,0.6,48.8,40.744032,3.727901660977074,2,3,금,겨울,0
2017-02-06,N,밥,냉이된장찌개,닭갈비,1319,2632,2381,202,610,0,2.1,0.0,1.9,40.9,43.002611,2.7481311411017657,2,6,월,겨울,0
2017-02-07,N,밥,대구매운탕,유산슬,1114,2632,2385,207,565,0,1.2,0.0,0.6,49.8,40.742224,3.8265898814247903,2,7,화,겨울,0
2017-02-08,N,콩나물밥,맑은국,닭오븐구이,1068,2632,2374,206,0,0,2.9,0.0,0.9,45.5,43.448805,4.873043981187825,2,8,수,겨울,0
2017-02-09,N,밥,배추국,수제돈까스,953,2632,2340,227,377,0,0.1,0.0,3.0,31.5,41.907685,-0.32559104959716617,2,9,목,겨울,0
2017-02-10,N,오곡밥,소고기무국,굴비구이,797,2632,2199,284,59,0,-2.4,0.0,2.6,35.9,38.369316,-2.728571614253223,2,10,금,겨울,0
2017-02-13,N,밥,쇠고기미역국,제육볶음,1364,2632,2375,196,505,0,1.8,0.0,0.7,50.0,41.499,4.17350658474407,2,13,월,겨울,0
2017-02-14,N,밥,된장찌개,주꾸미볶음,997,2632,2356,223,444,0,2.2,0.0,0.9,49.5,42.08161,4.165083614361377,2,14,화,겨울,0
2017-02-15,N,밥,들깨시래기국,순살파닭,1045,2632,2348,233,0,0,2.2,0.0,0.5,49.6,42.069488,5.091595312919424,2,15,수,겨울,0
2017-02-16,N,밥,홍합탕,소불고기,968,2632,2336,240,419,0,6.7,2.5,1.0,66.6,46.620778,8.570600000000002,2,16,목,겨울,0
2017-02-17,N,밥,어묵국,등갈비김치찜,753,2632,2219,269,73,0,10.2,0.4,2.2,44.1,52.708918,11.14861620622023,2,17,금,겨울,0
2017-02-20,N,밥,열무된장국,동파육,1216,2632,2329,199,494,0,7.4,0.4,2.7,45.3,49.134778,7.8301626566949905,2,20,월,겨울,0
2017-02-21,N,밥,버섯들깨탕,낙지볶음,1004,2632,2343,226,445,0,1.6,0.0,0.6,48.3,41.454172,4.221342763215654,2,21,화,겨울,0
2017-02-22,N,나물비빔밥,유부장국,생선까스*탈탈소스,1065,2632,2305,252,0,0,3.4,30.1,0.4,84.5,39.81477,6.577849064445021,2,22,수,겨울,0
2017-02-23,N,밥,콩나물국,돼지갈비찜,917,2632,2285,272,307,0,4.1,0.0,2.6,42.6,45.258334000000005,4.314157308356999,2,23,목,겨울,0
2017-02-24,N,밥,수제비국,깐풍기,698,2632,2167,291,63,0,2.5,0.0,2.2,31.1,44.647425,2.8995155343937404,2,24,금,겨울,0
2017-02-27,N,밥,봄동된장국,훈제오리구이,1141,2632,2317,181,368,0,5.1,0.0,0.8,60.1,44.871149,7.269658406185352,2,27,월,겨울,0
2017-02-28,N,밥,사골떡국,언양식불고기,956,2632,2273,203,179,0,5.1,0.0,0.8,55.9,45.259691,7.269658406185352,2,28,화,겨울,1
2017-03-02,N,밥,돈육김치찌개,팝콘치킨*데리마요,1057,2627,2222,215,428,0,4.5,1.3,2.5,50.6,44.96343,4.81742675214779,3,2,목,봄,0
2017-03-03,N,카레덮밥,맑은국,미니채소떡갈비,926,2627,2197,256,70,0,4.0,0.0,0.9,48.6,44.51476,5.985553129057957,3,3,금,봄,0
2017-03-06,N,밥,어묵국,순살닭갈비,1311,2627,2363,201,490,0,4.7,0.0,2.5,32.6,46.962078,5.033548084182806,3,6,월,봄,0
2017-03-07,N,밥,토란탕,돈육칠리강정,994,2627,2372,214,455,0,1.2,0.0,2.0,35.4,42.630352,1.6938504604136209,3,7,화,봄,0
2017-03-08,N,곤드레밥*강된장,미소국,오징어볶음,879,2627,2348,233,0,0,1.0,0.0,1.7,47.5,40.78775,1.795651698655406,3,8,수,봄,0
2017-03-09,N,밥,아욱국,마늘치킨,954,2627,2318,254,346,0,5.1,0.0,2.4,37.5,46.961875,5.536256616848421,3,9,목,봄,0
2017-03-10,N,밥,얼큰순두부찌개,해물청경채볶음,664,2627,2191,291,63,0,5.6,0.0,1.0,42.0,47.15848,7.450800000000001,3,10,금,봄,0
2017-03-13,N,밥,오징어국,버섯불고기,1295,2627,2334,211,449,0,9.3,0.0,1.2,47.8,51.398546,10.989988042208148,3,13,월,봄,0
2017-03-14,N,밥,동태찌개,미트볼케찹조림,972,2627,2351,230,437,0,8.4,0.0,1.8,43.4,50.506944,9.508433688428966,3,14,화,봄,0
2017-03-15,N,밥,근대국,양념찜닭,961,2627,2353,234,0,0,5.5,0.0,1.1,43.0,46.94735,7.207793411277709,3,15,수,봄,0
2017-03-16,N,밥,옹심이만두국,돈육굴소스볶음,951,2627,2321,259,357,0,6.5,0.0,1.0,56.0,47.1606,8.367,3,16,목,봄,0
2017-03-17,N,밥,고추장찌개,치킨커틀렛,625,2627,2199,299,59,0,6.5,0.0,1.0,49.5,47.671825,8.367,3,17,금,봄,0
2017-03-20,N,밥,아욱국,콩나물불고기,1328,2627,2334,207,390,0,7.1,7.9,0.8,75.4,46.568666,9.277845410030624,3,20,월,봄,0
2017-03-21,N,밥,냉이된장찌개,쇠고기장조림,940,2627,2350,222,454,0,9.2,2.3,1.6,54.4,50.927552,10.51249328182485,3,21,화,봄,0
2017-03-22,N,밥,돈육김치찌개,유린기,953,2627,2339,235,0,0,6.9,0.0,0.8,55.4,47.751174000000006,9.077026709646097,3,22,수,봄,0
2017-03-23,N,밥,콩가루배추국,돼지갈비찜,911,2627,2320,245,321,0,9.3,0.0,0.8,49.4,51.317058,11.486851114260425,3,23,목,봄,0
2017-03-24,N,밥,대구매운탕,고추잡채*꽃빵,644,2627,2167,279,50,0,8.1,0.0,1.0,61.3,49.010747,9.995800000000004,3,24,금,봄,0
2017-03-27,N,밥,알탕,소고기숙주볶음,1114,2627,2280,242,360,0,5.6,0.0,1.2,60.8,45.512352,7.179961743299771,3,27,월,봄,0
2017-03-28,N,밥,소고기미역국,주꾸미볶음,970,2627,2335,248,368,0,7.4,0.6,1.1,55.6,48.416456,9.153569762298083,3,28,화,봄,0
2017-03-29,N,봄나물비빔밥,팽이장국,언양식불고기,966,2627,2348,237,0,0,7.0,4.5,0.8,86.6,45.58758,9.177436059838362,3,29,수,봄,0
2017-03-30,N,밥,북어콩나물국,사천식탕수육,802,2627,2282,278,223,0,10.6,0.0,1.2,62.4,52.511056,12.328645931013789,3,30,목,봄,0
2017-03-31,N,밥,쇠고기무국(빨갛게),생선커틀렛,639,2627,2184,296,45,0,9.9,2.6,1.1,69.9,51.174199,11.713801803114356,3,31,금,봄,0
2017-04-03,N,밥,꽃게탕,오이달래무침,1258,2626,2347,198,465,0,11.0,0.0,1.1,45.9,53.64481,12.840303901073518,4,3,월,봄,0
2017-04-04,N,밥,된장찌개,쇠불고기,809,2626,2360,212,418,0,12.6,0.0,1.1,43.5,55.71169,14.478852407195935,4,4,화,봄,0
2017-04-05,N,짜장밥,맑은계란국,유산슬,1060,2626,2312,251,0,0,13.4,48.5,1.3,77.4,56.353684,15.13152961443133,4,5,수,봄,0
2017-04-06,N,밥,근대국,마늘치킨,897,2626,2290,271,317,0,15.6,15.7,1.5,86.4,59.924415999999994,17.28330210160859,4,6,목,봄,0
2017-04-07,N,밥,육개장,미니채소떡갈비,602,2626,2184,291,67,0,15.0,0.0,1.2,69.5,58.83225,16.859488016202132,4,7,금,봄,0
2017-04-10,N,밥,얼갈이국,쇠고기낙지볶음,1218,2626,2316,229,418,0,13.5,0.1,2.2,45.3,56.811445,14.68394506557444,4,10,월,봄,0
2017-04-11,N,밥,김치찌개,해물누룽지탕,994,2626,2348,234,440,0,13.2,11.5,1.7,59.0,56.26512,14.643878885796628,4,11,화,봄,0
2017-04-12,N,밥,들깨미역국,삼겹살오븐구이,893,2626,2344,241,0,0,14.0,0.0,2.4,23.0,57.538799999999995,15.127054750925716,4,12,수,봄,0
2017-04-13,N,밥,황태국,닭데리야끼조림,784,2626,2295,270,318,0,13.7,0.0,1.6,42.5,57.083775,15.23284387646161,4,13,목,봄,0
2017-04-14,N,밥,쇠고기샤브국,오징어볶음,541,2626,2206,298,55,0,15.2,0.0,2.1,49.0,58.97852,16.55012549075238,4,14,금,봄,0
2017-04-17,N,밥,된장찌개,돈육굴소스볶음,1237,2626,2324,220,434,0,14.2,16.5,0.8,88.6,57.587588,16.406909273681336,4,17,월,봄,0
2017-04-18,N,밥,들깨시래기국,쇠고기장조림,839,2626,2325,244,405,0,14.7,0.0,1.9,60.4,58.359812000000005,16.115263544615907,4,18,화,봄,0
2017-04-19,N,곤드레밥,맑은국,탕수어,871,2626,2334,256,0,0,14.6,0.0,1.8,36.1,58.181594,16.06244698093028,4,19,수,봄,0
2017-04-20,N,밥,아욱국,등갈비김치찜,713,2626,2294,288,284,0,13.0,0.2,1.0,52.6,56.07782,14.984000000000002,4,20,목,봄,0
2017-04-21,N,밥,콩나물김치국,버섯불고기,547,2626,2182,307,59,0,14.3,0.0,1.0,56.1,57.802777000000006,16.3074,4,21,금,봄,0
2017-04-24,N,밥,부대찌개,언양식불고기,1109,2626,2290,260,373,0,14.6,0.0,1.2,59.9,58.218246,16.447593281185007,4,24,월,봄,0
2017-04-25,N,밥,차돌박이찌개,닭강정,791,2626,2269,288,336,0,17.3,0.1,1.3,68.1,62.238187,19.16802446835398,4,25,화,봄,0
2017-04-26,N,비빔밥,맑은국,오징어튀김,835,2626,2277,304,0,0,14.7,1.7,0.9,71.6,58.388148,16.807233021976515,4,26,수,봄,0
2017-04-27,N,밥,미역국,매콤함박스테이크,788,2626,2254,311,183,0,14.7,0.0,2.0,29.5,58.281635,16.0646591887297,4,27,목,봄,0
2017-04-28,N,밥,꽃게찌개,탕수육,575,2626,2155,310,44,0,15.4,0.0,2.0,38.8,59.141048,16.80981223390164,4,28,금,봄,1
2017-05-02,N,밥,참치김치찌개,훈제오리구이/쌈무,525,2637,1581,123,88,0,15.7,0.0,0.9,49.6,59.633528,17.818604974585725,5,2,화,봄,1
2017-05-04,N,밥,들깨미역국,닭갈비,383,2637,1372,41,45,0,17.9,0.6,1.1,61.0,62.88581,19.906544333726444,5,4,목,봄,1
2017-05-08,N,밥,고추장찌개,쇠불고기,792,2637,1792,130,151,0,17.7,0.0,1.0,50.3,62.258168999999995,19.768600000000003,5,8,월,봄,1
2017-05-10,N,밥,된장찌개,제육볶음,1235,2637,2346,223,0,0,16.6,0.1,1.1,74.8,61.342232,18.57522367250198,5,10,수,봄,0
2017-05-11,N,밥,콩가루배추국,낙지볶음,829,2637,2316,264,471,0,19.9,0.0,1.3,61.6,65.746016,21.859021037635753,5,11,목,봄,0
2017-05-12,N,밥,옹심이만두떡국,유린기,817,2637,2235,289,96,0,17.0,9.1,0.8,85.4,62.23062,19.218371079064713,5,12,금,봄,0
2017-05-15,N,밥,콩비지찌개,돈육꽈리고추볶음,1203,2637,2350,224,516,0,16.0,0.0,1.1,49.0,60.0146,17.960767982706074,5,15,월,봄,0
2017-05-16,N,밥,쇠고기샤브국,오징어볶음,890,2637,2330,266,486,0,16.5,0.0,1.0,60.6,60.89821,18.547,5,16,화,봄,0
2017-05-17,N,밥,열무된장국,쇠고기장조림,864,2637,2323,268,0,0,17.1,0.0,0.9,60.5,61.741545,19.23452570823862,5,17,수,봄,0
2017-05-18,N,밥,부대찌개,굴비구이,796,2637,2290,287,343,0,18.8,0.0,0.9,58.0,64.02896000000001,20.953858027674283,5,18,목,봄,0
2017-05-19,N,밥,새우살미역국,순살양념치킨,662,2637,2186,305,81,0,20.3,0.0,1.0,53.8,65.861786,22.415400000000005,5,19,금,봄,0
2017-05-22,N,밥,시금치된장국,제육볶음,1207,2637,2334,240,504,0,19.6,0.0,1.2,56.6,65.064864,21.596277468899032,5,22,월,봄,0
2017-05-23,N,밥,소고기국,간장찜닭,889,2637,2333,257,429,0,18.9,0.0,1.0,67.6,64.590836,20.9902,5,23,화,봄,0
2017-05-24,N,콩나물밥,김치국,고등어구이,852,2637,2311,277,0,0,20.2,3.9,1.1,73.9,66.872822,22.26195781127742,5,24,수,봄,0
2017-05-25,N,밥,들깨시래기국,오리불고기,838,2637,2290,290,320,0,21.5,0.0,1.9,51.9,67.340215,23.329271508417182,5,25,목,봄,0
2017-05-26,N,밥,콩나물국,주꾸미떡볶음,597,2637,2171,302,60,0,17.4,0.0,1.6,43.8,61.675588,19.11402103205184,5,26,금,봄,0
2017-05-29,N,밥,황태국,소불고기,1193,2637,2309,240,394,0,23.5,0.0,1.0,51.6,69.96094,25.673000000000005,5,29,월,봄,0
2017-05-30,N,밥,얼갈이된장국,동파삼겹수육,821,2637,2324,256,293,0,23.4,0.0,0.8,51.6,69.828856,25.64456949136958,5,30,화,봄,0
2017-05-31,N,열무보리비빔밥,가쯔오장국,탕수만두,910,2637,2329,265,0,0,21.3,0.8,1.4,69.3,68.25639100000001,23.271640067910248,5,31,수,봄,0
2017-06-01,N,밥,오이냉국,등갈비김치찜,914,2648,2317,265,317,0,23.4,0.0,1.6,58.1,70.405146,25.407821824900857,6,1,목,여름,0
2017-06-02,N,밥,돈육김치찌개,삼치된장구이,699,2648,2190,293,77,0,20.0,0.0,1.8,49.3,65.2115,21.770781138915297,6,2,금,여름,0
2017-06-05,N,밥,근대국,돈육굴소스볶음,760,2648,1865,150,174,0,19.5,0.0,1.3,50.5,64.622525,21.44502156543855,6,5,월,여름,1
2017-06-07,N,밥,콩나물국,훈제오리구이,1127,2648,2345,228,0,0,19.6,12.6,1.8,72.3,65.866192,21.34794157165715,6,7,수,여름,0
2017-06-08,N,밥,얼갈이된장국,미니채소떡갈비,857,2648,2311,274,423,0,21.3,0.0,1.2,54.6,67.258702,23.3468300927218,6,8,목,여름,0
2017-06-09,N,밥,호박잎된장찌개,깐풍기,715,2648,2224,294,67,0,22.6,0.0,1.4,49.6,68.610704,24.623550148775905,6,9,금,여름,0
2017-06-12,N,밥,연두부탕,쇠고기숙주볶음,1140,2648,2352,209,529,0,19.0,0.0,1.4,56.5,64.23815,20.87979915560946,6,12,월,여름,0
