datetime,new_dn,dn_rice,dn_soup,dn_main,dn_eater,workers,real-in-worker,biztrip,overtime,remote-work,temperature,rain,wind,humidity,discomfort_index,perceived-temperature,month,date,weekdays,season,near-holiday
2017-02-13,N,밥,부대찌개,고등어구이,689,2632,2375,196,505,0,1.8,0.0,50.0,,,-5.688287074812967,2,13,월,겨울,0
2017-02-13,N,밥,부대찌개,고등어구이,689,2632,2375,196,505,0,1.8,0.0,50.0,,,-5.688287074812967,2,13,월,겨울,0
2017-02-13,N,밥,부대찌개,고등어구이,689,2632,2375,196,505,0,1.8,0.0,50.0,,,-5.688287074812967,2,13,월,겨울,0
2017-02-13,N,밥,부대찌개,고등어구이,689,2632,2375,196,505,0,1.8,0.0,50.0,,,-5.688287074812967,2,13,월,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-14,N,짜장덮밥,맑은국,사천식탕수육,566,2632,2356,223,444,0,2.2,0.0,49.5,,,-5.111568063018178,2,14,화,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-15,N,밥,오징어국,돈육장조림,505,2632,2348,233,0,0,2.2,0.0,49.6,,,-5.117897682184441,2,15,수,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-16,N,오므라이스,가쯔오장국,치킨텐더,567,2632,2336,240,419,0,6.7,2.5,66.6,,,0.22534652397499233,2,16,목,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-17,N,밥,콩비지찌개,고추잡채*꽃빵,494,2632,2219,269,73,0,10.2,0.4,44.1,,,6.032908584061201,2,17,금,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-20,N,밥,얼갈이된장국,간장찜닭,648,2632,2329,199,494,0,7.4,0.4,45.3,,,2.1913998751047368,2,20,월,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-21,N,날치알김치볶음밥,미역장국,쇠고기퀘사디아,559,2632,2343,226,445,0,1.6,0.0,48.3,,,-5.850073547884971,2,21,화,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-22,N,None,None,None,0,2632,2305,252,0,0,3.4,30.1,84.5,,,-5.148916010700285,2,22,수,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-23,N,참치주먹밥,김치우동,케이준샐러드,534,2632,2285,272,307,0,4.1,0.0,42.6,,,-2.0924817845684056,2,23,목,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-24,N,밥,쇠고기샤브국,가자미양념찜,463,2632,2167,291,63,0,2.5,0.0,31.1,,,-3.3144088123508992,2,24,금,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-27,N,밥,황태국,짬뽕불고기,563,2632,2317,181,368,0,5.1,0.0,60.1,,,-1.712801534463427,2,27,월,겨울,0
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-02-28,N,김밥,꼬치어묵탕,쫄면야채무침,536,2632,2273,203,179,0,5.1,0.0,55.9,,,-1.505334913376719,2,28,화,겨울,1
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-02,N,후난식볶음밥,잔치국수,새우또띠아,593,2627,2222,215,428,0,4.5,1.3,50.6,,,-2.04258208057122,3,2,목,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-03,N,밥,해물된장찌개,소고기모듬장조림,578,2627,2197,256,70,0,4.0,0.0,48.6,,,-2.6068641044532965,3,3,금,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-06,N,밥,김치두부국,쇠불고기,658,2627,2363,201,490,0,4.7,0.0,32.6,,,-0.55990928148419,3,6,월,봄,0
2017-03-07,N,참치야채비빔밥,맑은국,수제고로케,545,2627,2372,214,455,0,1.2,0.0,35.4,,,-5.411041029587132,3,7,화,봄,0
2017-03-07,N,참치야채비빔밥,맑은국,수제고로케,545,2627,2372,214,455,0,1.2,0.0,35.4,,,-5.411041029587132,3,7,화,봄,0
2017-03-07,N,참치야채비빔밥,맑은국,수제고로케,545,2627,2372,214,455,0,1.2,0.0,35.4,,,-5.411041029587132,3,7,화,봄,0
2017-03-07,N,참치야채비빔밥,맑은국,수제고로케,545,2627,2372,214,455,0,1.2,0.0,35.4,,,-5.411041029587132,3,7,화,봄,0
2017-03-07,N,참치야채비빔밥,맑은국,수제고로케,545,2627,2372,214,455,0,1.2,0.0,35.4,,,-5.411041029587132,3,7,화,봄,0
2017-03-07,N,참치야채비빔밥,맑은국,수제고로케,545,2627,2372,214,455,0,1.2,0.0,35.4,,,-5.411041029587132,3,7,화,봄,0
2017-03-07,N,참치야채비빔밥,맑은국,수제고로케,545,2627,2372,214,455,0,1.2,0.0,35.4,,,-5.411041029587132,3,7,화,봄,0
